Date,Adj Close,Close,High,Low,Open,Volume
2015-01-02,24.288585662841797,27.332500457763672,27.860000610351562,26.837499618530273,27.84749984741211,212818400
2015-01-05,23.604331970214844,26.5625,27.162500381469727,26.352500915527344,27.072500228881836,257142000
2015-01-06,23.606550216674805,26.565000534057617,26.857500076293945,26.157499313354492,26.635000228881836,263188400
2015-01-07,23.93756866455078,26.9375,27.049999237060547,26.674999237060547,26.799999237060547,160423600
2015-01-08,24.857303619384766,27.97249984741211,28.037500381469727,27.174999237060547,27.3075008392334,237458000
2015-01-09,24.883960723876953,28.002500534057617,28.3125,27.552499771118164,28.167499542236328,214798000
2015-01-12,24.270811080932617,27.3125,28.157499313354492,27.200000762939453,28.149999618530273,198603200
2015-01-13,24.486295700073242,27.55500030517578,28.200000762939453,27.227500915527344,27.857500076293945,268367600
2015-01-14,24.392995834350586,27.450000762939453,27.622499465942383,27.125,27.260000228881836,195826400
2015-01-15,23.730968475341797,26.704999923706055,27.514999389648438,26.665000915527344,27.5,240056000
2015-01-16,23.546571731567383,26.497499465942383,26.895000457763672,26.299999237060547,26.75749969482422,314053200
2015-01-20,24.153060913085938,27.18000030517578,27.24250030517578,26.625,26.959999084472656,199599600
2015-01-21,24.33745574951172,27.387500762939453,27.764999389648438,27.0674991607666,27.237499237060547,194303600
2015-01-22,24.97060775756836,28.100000381469727,28.11750030517578,27.43000030517578,27.565000534057617,215185600
2015-01-23,25.099462509155273,28.2450008392334,28.4375,27.88249969482422,28.075000762939453,185859200
2015-01-26,25.12611961364746,28.274999618530273,28.59000015258789,28.200000762939453,28.434999465942383,222460000
2015-01-27,24.246370315551758,27.28499984741211,28.1200008392334,27.25749969482422,28.104999542236328,382274800
2015-01-28,25.61709213256836,28.827499389648438,29.530000686645508,28.827499389648438,29.407499313354492,585908400
2015-01-29,26.41463851928711,29.725000381469727,29.797500610351562,28.889999389648438,29.079999923706055,337745600
2015-01-30,26.028078079223633,29.290000915527344,30.0,29.212499618530273,29.600000381469727,334982000
2015-02-02,26.35466194152832,29.657499313354492,29.792499542236328,29.020000457763672,29.512500762939453,250956400
2015-02-03,26.35910415649414,29.662500381469727,29.772499084472656,29.40250015258789,29.625,207662800
2015-02-04,26.561262130737305,29.889999389648438,30.127500534057617,29.577499389648438,29.625,280598800
2015-02-05,26.75084114074707,29.985000610351562,30.0575008392334,29.8125,30.0049991607666,168984800
2015-02-06,26.52558135986328,29.732500076293945,30.0625,29.612499237060547,30.0049991607666,174826400
2015-02-09,26.701778411865234,29.93000030517578,29.959999084472656,29.607500076293945,29.637500762939453,155559200
