Date,Adj Close,Close,High,Low,Open,Volume
2015-01-02,69.21913146972656,94.44000244140625,95.33999633789062,94.05000305175781,94.93000030517578,3545700
2015-01-05,68.69869995117188,93.7300033569336,95.05000305175781,93.72000122070312,94.44999694824219,6441000
2015-01-06,68.1783447265625,93.0199966430664,94.62000274658203,92.94000244140625,94.08000183105469,6195000
2015-01-07,70.17194366455078,95.73999786376953,96.2300033569336,94.43000030517578,95.12999725341797,6526300
2015-01-08,71.447265625,97.4800033569336,97.91000366210938,96.68000030517578,96.73999786376953,7131600
2015-01-09,70.9635238647461,96.81999969482422,97.66999816894531,96.58999633789062,97.55000305175781,4061500
2015-01-12,70.67034912109375,96.41999816894531,97.33999633789062,96.19000244140625,96.94999694824219,4192700
2015-01-13,70.61902618408203,96.3499984741211,97.48999786376953,95.81999969482422,96.66999816894531,5371300
2015-01-14,70.85359954833984,96.66999816894531,96.80000305175781,95.45999908447266,95.45999908447266,5127800
2015-01-15,70.85359954833984,96.66999816894531,97.31999969482422,96.37999725341797,97.13999938964844,4424000
2015-01-16,71.30799102783203,97.29000091552734,97.43000030517578,96.33999633789062,96.66000366210938,4404400
2015-01-20,71.4692611694336,97.51000213623047,98.33000183105469,96.83000183105469,98.33000183105469,7029500
2015-01-21,71.38862609863281,97.4000015258789,98.22000122070312,96.5999984741211,97.0199966430664,5031100
2015-01-22,72.488037109375,98.9000015258789,99.0,97.04000091552734,97.4800033569336,7620400
2015-01-23,72.21685028076172,98.52999877929688,98.98999786376953,98.0999984741211,98.36000061035156,4857700
2015-01-26,72.33413696289062,98.69000244140625,98.94999694824219,97.66999816894531,98.19000244140625,4298700
2015-01-27,70.89022064208984,96.72000122070312,98.05000305175781,95.25,97.6500015258789,7365300
2015-01-28,70.15731048583984,95.72000122070312,97.7699966430664,95.66000366210938,97.20999908447266,6280100
2015-01-29,70.38448333740234,96.02999877929688,96.4800033569336,94.87000274658203,95.72000122070312,4600300
2015-01-30,68.7353744506836,93.77999877929688,95.33000183105469,93.55999755859375,95.11000061035156,7741500
2015-02-02,69.8714599609375,95.33000183105469,95.44000244140625,93.5999984741211,93.86000061035156,6889500
2015-02-03,70.50912475585938,96.19999694824219,96.55999755859375,95.58000183105469,96.0199966430664,5090400
2015-02-04,70.80228424072266,96.5999984741211,97.2699966430664,96.02999877929688,96.02999877929688,5064700
2015-02-05,70.80960083007812,96.61000061035156,97.2300033569336,96.41000366210938,97.2300033569336,4466200
2015-02-06,70.88287353515625,96.70999908447266,97.05999755859375,96.3499984741211,96.68000030517578,4629200
2015-02-09,70.34051513671875,95.97000122070312,96.91000366210938,95.58999633789062,96.58000183105469,4217100
2015-02-10,71.82106018066406,97.98999786376953,98.0999984741211,96.37999725341797,96.7300033569336,6797400
2015-02-11,73.58745574951172,100.4000015258789,100.76000213623047,99.19999694824219,100.05000305175781,9736400
2015-02-12,73.49215698242188,100.2699966430664,100.5,99.37999725341797,100.05000305175781,9062300
2015-02-13,72.65660858154297,99.12999725341797,100.1500015258789,98.94000244140625,100.1500015258789,5643000
2015-02-17,72.09225463867188,98.36000061035156,98.70999908447266,98.0,98.44999694824219,5877800
2015-02-18,72.8031997680664,99.33000183105469,99.48999786376953,98.16000366210938,98.23999786376953,3472500
2015-02-19,72.35610961914062,98.72000122070312,99.5999984741211,98.52999877929688,99.30000305175781,4186300
2015-02-20,72.60530853271484,99.05999755859375,99.06999969482422,97.83000183105469,98.22000122070312,3945500
2015-02-23,72.89115905761719,99.44999694824219,99.4800033569336,98.73999786376953,99.16000366210938,3075700
2015-02-24,72.9864273071289,99.58000183105469,99.97000122070312,99.13999938964844,99.44999694824219,3389900
2015-02-25,72.9278335571289,99.5,99.81999969482422,98.91000366210938,99.68000030517578,3366100
2015-02-26,72.61265563964844,99.06999969482422,99.36000061035156,98.9800033569336,99.1500015258789,5722000
2015-02-27,72.54667663574219,98.9800033569336,99.37000274658203,98.97000122070312,99.22000122070312,6461700
2015-03-02,72.56133270263672,99.0,99.30000305175781,98.7300033569336,98.9800033569336,3613600
2015-03-03,72.12157440185547,98.4000015258789,98.94999694824219,98.12000274658203,98.81999969482422,4148100
2015-03-04,71.83749389648438,97.36000061035156,97.8499984741211,97.12000274658203,97.72000122070312,3884200
2015-03-05,71.74156951904297,97.2300033569336,97.83000183105469,97.20999908447266,97.69999694824219,3537200
2015-03-06,70.95946502685547,96.16999816894531,97.1500015258789,95.94000244140625,97.0,6466100
2015-03-09,70.8635025024414,96.04000091552734,96.5,95.97000122070312,96.0,4810500
2015-03-10,69.67557525634766,94.43000030517578,95.5999984741211,94.43000030517578,95.37999725341797,5390300
2015-03-11,69.08528900146484,93.62999725341797,94.62999725341797,93.44999694824219,94.45999908447266,4637300
2015-03-12,70.62004089355469,95.70999908447266,95.76000213623047,93.83999633789062,93.95999908447266,4455000
2015-03-13,69.59439086914062,94.31999969482422,95.58999633789062,93.94000244140625,94.88999938964844,4703800
2015-03-16,70.42819213867188,95.44999694824219,95.52999877929688,94.4800033569336,94.55999755859375,4687400
2015-03-17,69.45423889160156,94.12999725341797,95.29000091552734,94.05999755859375,94.94000244140625,4507400
2015-03-18,69.83055114746094,94.63999938964844,95.05000305175781,92.23999786376953,93.98999786376953,7692100
2015-03-19,69.43209075927734,94.0999984741211,94.58000183105469,93.69999694824219,94.43000030517578,4386400
2015-03-20,70.3470230102539,95.33999633789062,95.4800033569336,94.0999984741211,94.19999694824219,8810400
2015-03-23,70.72332763671875,95.8499984741211,96.12000274658203,95.33999633789062,95.47000122070312,4739400
2015-03-24,70.73070526123047,95.86000061035156,97.16000366210938,95.80999755859375,96.70999908447266,7118600
2015-03-25,70.28800964355469,95.26000213623047,96.44000244140625,95.2300033569336,96.43000030517578,4965600
2015-03-26,70.5610122680664,95.62999725341797,95.9800033569336,94.79000091552734,95.25,5077700
2015-03-27,70.79710388183594,95.94999694824219,96.16000366210938,95.18000030517578,95.27999877929688,4245600
2015-03-30,71.21768188476562,96.5199966430664,96.68000030517578,95.55000305175781,96.27999877929688,5021200
2015-03-31,70.55362701416016,95.62000274658203,96.58999633789062,95.62000274658203,96.22000122070312,4397600
2015-04-01,70.16258239746094,95.08999633789062,95.27999877929688,94.16999816894531,95.16000366210938,4241200
2015-04-02,70.60528564453125,95.69000244140625,95.93000030517578,94.77999877929688,94.77999877929688,3586200
2015-04-06,71.18819427490234,96.4800033569336,97.08999633789062,95.52999877929688,95.52999877929688,4861800
2015-04-07,70.98896026611328,96.20999908447266,96.87000274658203,96.19000244140625,96.66999816894531,3376600
2015-04-08,70.85613250732422,96.02999877929688,96.5999984741211,95.69000244140625,96.0999984741211,3879100
2015-04-09,71.09223937988281,96.3499984741211,96.62999725341797,95.63999938964844,95.83000183105469,3487000
2015-04-10,70.9815673828125,96.19999694824219,96.5199966430664,96.1500015258789,96.27999877929688,2704900
2015-04-13,70.48722076416016,95.52999877929688,96.27999877929688,95.4800033569336,96.01000213623047,3772900
2015-04-14,71.19554901123047,96.48999786376953,96.80000305175781,95.38999938964844,95.66999816894531,4501700
2015-04-15,71.2988510131836,96.62999725341797,97.30000305175781,96.5,96.73999786376953,3508700
2015-04-16,71.16603088378906,96.44999694824219,96.91999816894531,96.20999908447266,96.52999877929688,3699000
2015-04-17,70.69381713867188,95.80999755859375,96.12000274658203,95.36000061035156,95.83999633789062,4991600
2015-04-20,71.20294189453125,96.5,96.94000244140625,96.23999786376953,96.26000213623047,4468600
2015-04-21,71.40953826904297,96.77999877929688,97.55999755859375,96.54000091552734,97.19999694824219,4184300
2015-04-22,71.77845001220703,97.27999877929688,97.63999938964844,96.68000030517578,97.25,5293600
2015-04-23,70.63480377197266,95.7300033569336,97.44000244140625,95.44999694824219,96.66999816894531,7827700
2015-04-24,70.22159576416016,95.16999816894531,95.70999908447266,94.51000213623047,95.70999908447266,5381700
2015-04-27,69.7198486328125,94.48999786376953,95.2699966430664,94.45999908447266,95.16999816894531,5348500
2015-04-28,69.6681900024414,94.41999816894531,94.7699966430664,94.0199966430664,94.73999786376953,5065900
2015-04-29,69.6386947631836,94.37999725341797,94.47000122070312,93.26000213623047,94.22000122070312,4963600
2015-04-30,70.18472290039062,95.12000274658203,95.33000183105469,93.76000213623047,94.16000366210938,6714400
2015-05-01,70.50936126708984,95.55999755859375,95.62000274658203,94.76000213623047,95.16000366210938,4622300
2015-05-04,70.79710388183594,95.94999694824219,96.25,95.26000213623047,95.44999694824219,3729400
2015-05-05,70.40605926513672,95.41999816894531,96.16999816894531,95.23999786376953,96.0199966430664,3502800
2015-05-06,70.4503402709961,95.4800033569336,95.97000122070312,94.94999694824219,95.91999816894531,3376400
2015-05-07,70.20682525634766,95.1500015258789,95.66999816894531,94.94999694824219,95.1500015258789,3157400
2015-05-08,71.23985290527344,96.55000305175781,96.61000061035156,95.55000305175781,95.91000366210938,5231600
2015-05-11,71.09223937988281,96.3499984741211,97.0999984741211,96.12000274658203,96.2699966430664,3070300
2015-05-12,70.9815673828125,96.19999694824219,96.37999725341797,95.0,96.0,4229900
2015-05-13,71.13655090332031,96.41000366210938,96.95999908447266,96.16999816894531,96.2699966430664,3739800
2015-05-14,72.30972290039062,98.0,98.0,96.73999786376953,96.83999633789062,4018500
2015-05-15,72.47205352783203,98.22000122070312,98.44000244140625,97.75,97.83000183105469,3809500
2015-05-18,72.34661865234375,98.05000305175781,98.33000183105469,97.66999816894531,98.01000213623047,3328300
2015-05-19,72.27281188964844,97.94999694824219,98.33999633789062,97.56999969482422,97.94000244140625,3323900
2015-05-20,72.08099365234375,97.69000244140625,98.33000183105469,97.68000030517578,98.0,2789800
2015-05-21,71.71942138671875,97.19999694824219,97.79000091552734,96.9000015258789,97.4000015258789,3406100
2015-05-22,71.02586364746094,96.26000213623047,97.20999908447266,96.2300033569336,97.20999908447266,3311100
2015-05-26,70.67906951904297,95.79000091552734,96.27999877929688,95.5,96.05999755859375,3806200
2015-05-27,71.11439514160156,96.37999725341797,96.58000183105469,95.70999908447266,95.98999786376953,4028200
2015-05-28,71.61612701416016,97.05999755859375,97.38999938964844,95.93000030517578,96.55000305175781,5321700
2015-05-29,71.15128326416016,96.43000030517578,97.23999786376953,95.94000244140625,97.20999908447266,5731700
2015-06-01,70.81188201904297,95.97000122070312,96.58999633789062,95.63999938964844,96.58999633789062,4407000
2015-06-02,70.87091064453125,96.05000305175781,96.3499984741211,95.37000274658203,95.62999725341797,3959800
2015-06-03,70.83597564697266,95.30000305175781,96.0,95.1500015258789,95.81999969482422,3248800
2015-06-04,69.97374725341797,94.13999938964844,95.62000274658203,94.12000274658203,95.01000213623047,4793700
2015-06-05,69.16353607177734,93.05000305175781,93.9800033569336,92.9000015258789,93.87000274658203,4741200
2015-06-08,69.00745391845703,92.83999633789062,93.41000366210938,92.73999786376953,93.30000305175781,4466600
2015-06-09,69.17843627929688,93.06999969482422,93.31999969482422,92.72000122070312,92.80000305175781,3411900
2015-06-10,69.6392593383789,93.69000244140625,94.08000183105469,93.12999725341797,93.37000274658203,3892000
2015-06-11,69.93656158447266,94.08999633789062,94.29000091552734,93.88999938964844,94.0,3020100
2015-06-12,69.67642211914062,93.73999786376953,94.06999969482422,93.44000244140625,93.95999908447266,3748500
2015-06-15,68.85882568359375,92.63999938964844,93.41999816894531,92.54000091552734,93.2699966430664,7203000
2015-06-16,69.53520202636719,93.55000305175781,93.70999908447266,92.58000183105469,92.7699966430664,2728700
2015-06-17,69.9068603515625,94.05000305175781,94.2699966430664,93.25,93.56999969482422,3108900
2015-06-18,70.78392791748047,95.2300033569336,95.5199966430664,94.12000274658203,94.33000183105469,4035400
2015-06-19,70.50892639160156,94.86000061035156,95.30999755859375,94.72000122070312,94.87999725341797,5463300
2015-06-22,71.05897521972656,95.5999984741211,95.87999725341797,95.0,95.0,3626700
2015-06-23,71.05897521972656,95.5999984741211,95.73999786376953,95.13999938964844,95.61000061035156,3679900
2015-06-24,70.82854461669922,95.29000091552734,95.7699966430664,95.26000213623047,95.26000213623047,4742000
2015-06-25,70.48662567138672,94.83000183105469,95.98999786376953,94.83000183105469,95.75,4426400
2015-06-26,70.54610443115234,94.91000366210938,95.44999694824219,94.83000183105469,95.0999984741211,5119600
2015-06-29,69.6392593383789,93.69000244140625,94.76000213623047,93.62000274658203,94.4000015258789,3625600
2015-06-30,69.37909698486328,93.33999633789062,94.69999694824219,93.26000213623047,94.51000213623047,4188500
2015-07-01,70.25619506835938,94.5199966430664,94.56999969482422,93.55000305175781,93.80000305175781,4808600
2015-07-02,70.3602523803711,94.66000366210938,94.9800033569336,94.20999908447266,94.5999984741211,3209600
2015-07-06,70.1670150756836,94.4000015258789,94.91999816894531,94.01000213623047,94.04000091552734,4952400
2015-07-07,71.65359497070312,96.4000015258789,96.66000366210938,94.54000091552734,94.77999877929688,7724800
2015-07-08,71.06640625,95.61000061035156,96.27999877929688,95.51000213623047,95.70999908447266,6055100
2015-07-09,70.30821990966797,94.58999633789062,97.3499984741211,94.08000183105469,97.33999633789062,9932300
2015-07-10,71.02178955078125,95.55000305175781,96.2699966430664,95.01000213623047,95.41999816894531,7233600
2015-07-13,72.26310729980469,97.22000122070312,97.48999786376953,96.16000366210938,96.30000305175781,7263800
